suburb,year,type,median,total
Carnegie,2016,Houses,1400000,49650100
Carnegie,2016,Units,545000,27978250
Carnegie,2016,Others,860000,9982000
Carnegie,2017,All,803000,109487810
Carnegie,2017,Houses,1452500,55451000
Carnegie,2017,Units,541000,38361310
Carnegie,2017,Others,900000,15675500
Carnegie,2018,All,885000,12461000
Carnegie,2018,Houses,1222000,6247000
Carnegie,2018,Units,601000,5291000
Carnegie,2018,Others,923000,923000
Southbank,2016,All,623000,17906000
Southbank,2016,Houses,815000,2735000
Southbank,2016,Units,611250,15171000
Southbank,2017,All,580000,13419500
Southbank,2017,Units,580000,13419500
Southbank,2018,All,722750,7406500
Southbank,2018,Units,722750,7406500
Montrose,2017,All,735000,735000
Montrose,2017,Houses,735000,735000
Malvern,2016,All,1611000,93098000
Malvern,2016,Houses,2325000,76626000
Malvern,2016,Units,655000,14582000
Malvern,2016,Others,945000,1890000
Malvern,2017,All,1995000,115243000
Malvern,2017,Houses,2655000,97105000
Malvern,2017,Units,572750,12478000
Malvern,2017,Others,1000000,5660000
Malvern,2018,All,2750000,37998000
Malvern,2018,Houses,3100000,32790000
Malvern,2018,Units,1335000,5208000
Melbourne,2016,All,570000,44990000
Melbourne,2016,Units,570000,44990000
Melbourne,2017,All,683000,59756000
Melbourne,2017,Houses,1630000,1630000
Melbourne,2017,Units,676500,58126000
Melbourne,2018,All,650000,10255500
Melbourne,2018,Units,650000,10255500
Sunbury,2017,All,518000,55980500
Sunbury,2017,Houses,520000,55620500
Sunbury,2017,Units,360000,360000
Sunbury,2018,All,532000,19597000
Sunbury,2018,Houses,537000,18701000
Sunbury,2018,Units,400000,400000
Sunbury,2018,Others,496000,496000
BlackRock,2017,All,1215000,31382500
BlackRock,2017,Houses,1900000,20151000
BlackRock,2017,Units,799000,7305500
BlackRock,2017,Others,1301000,3926000
BlackRock,2018,All,1572500,10015000
BlackRock,2018,Houses,2380000,7080000
BlackRock,2018,Units,1165000,1165000
BlackRock,2018,Others,885000,1770000
Bullengarook,2017,All,875000,3715000
Bullengarook,2017,Houses,875000,3715000
Bullengarook,2018,All,865000,865000
Bullengarook,2018,Houses,865000,865000
Niddrie,2016,All,840000,48929500
Niddrie,2016,Houses,1007000,29234500
Niddrie,2016,Units,700000,8884500
Niddrie,2016,Others,780000,10810500
Niddrie,2017,All,960000,66397500
Niddrie,2017,Houses,1193000,49935000
Niddrie,2017,Units,668250,8481500
Niddrie,2017,Others,925000,7981000
Niddrie,2018,All,1135000,11770000
Niddrie,2018,Houses,1275000,10585000
Niddrie,2018,Units,592500,1185000
Gisborne,2017,All,650000,9930000
Gisborne,2017,Houses,650000,9930000
Gisborne,2018,All,583000,5714500
Gisborne,2018,Houses,583000,5714500
Collingwood,2016,All,887500,31143000
Collingwood,2016,Houses,1015000,9601000
Collingwood,2016,Units,683000,17098000
Collingwood,2016,Others,897500,4444000
Collingwood,2017,All,931000,46283500
Collingwood,2017,Houses,1135000,22200000
Collingwood,2017,Units,561000,17199500
Collingwood,2017,Others,945000,6884000
Collingwood,2018,All,1079500,7565500
Collingwood,2018,Houses,1306000,4715500
Collingwood,2018,Units,630000,2850000
Balwyn,2016,All,1850000,190801500
Balwyn,2016,Houses,2130000,164224000
Balwyn,2016,Units,656250,13215500
Balwyn,2016,Others,1255000,13362000
Balwyn,2017,All,1755000,187798000
Balwyn,2017,Houses,2200000,152129000
Balwyn,2017,Units,790000,19599000
Balwyn,2017,Others,1400000,16070000
Balwyn,2018,All,2020000,45592000
Balwyn,2018,Houses,2400000,39736000
Balwyn,2018,Units,1330000,5156000
Balwyn,2018,Others,700000,700000
DeerPark,2017,All,610000,19593000
DeerPark,2017,Houses,620000,18621500
DeerPark,2017,Units,450000,450000
DeerPark,2017,Others,521500,521500
DeerPark,2018,All,580000,5570500
DeerPark,2018,Houses,580000,5570500
Travancore,2016,All,1178500,6477000
Travancore,2016,Houses,1409500,5659000
Travancore,2016,Units,409000,818000
Travancore,2017,All,608000,5612500
Travancore,2017,Houses,1862500,3725000
Travancore,2017,Units,341500,1031500
Travancore,2017,Others,856000,856000
Travancore,2018,All,1100000,3522000
Travancore,2018,Houses,1100000,3522000
Seabrook,2017,All,607500,3699000
Seabrook,2017,Houses,607500,3699000
Bulleen,2016,All,1105000,66031500
Bulleen,2016,Houses,1127000,57832000
Bulleen,2016,Units,850000,2513500
Bulleen,2016,Others,917500,5686000
Bulleen,2017,All,1230000,66287400
Bulleen,2017,Houses,1280000,55912000
Bulleen,2017,Units,743000,5195500
Bulleen,2017,Others,950000,5179900
Bulleen,2018,All,1198000,19869000
Bulleen,2018,Houses,1290000,15894000
Bulleen,2018,Units,855000,855000
Bulleen,2018,Others,1150000,3120000
Watsonia,2016,All,680500,22353500
Watsonia,2016,Houses,701500,20440000
Watsonia,2016,Units,537000,1428500
Watsonia,2016,Others,485000,485000
Watsonia,2017,All,830000,39702300
Watsonia,2017,Houses,855000,31800300
Watsonia,2017,Units,604000,5510000
Watsonia,2017,Others,847000,2392000
Watsonia,2018,All,740500,4451000
Watsonia,2018,Houses,741000,3801000
Watsonia,2018,Units,650000,650000
RingwoodNorth,2017,All,947500,20920000
RingwoodNorth,2017,Houses,957500,19488000
RingwoodNorth,2017,Units,602000,602000
RingwoodNorth,2017,Others,830000,830000
RingwoodNorth,2018,All,975000,5711888
RingwoodNorth,2018,Houses,980000,4911888
RingwoodNorth,2018,Others,800000,800000
AltonaNorth,2016,All,709000,46662500
AltonaNorth,2016,Houses,720000,39603500
AltonaNorth,2016,Units,640000,1652000
AltonaNorth,2016,Others,663000,5407000
AltonaNorth,2017,All,830000,58265500
AltonaNorth,2017,Houses,875000,45995000
AltonaNorth,2017,Units,635000,4274500
AltonaNorth,2017,Others,723000,7996000
AltonaNorth,2018,All,805000,8001000
AltonaNorth,2018,Houses,835000,6648000
AltonaNorth,2018,Others,676500,1353000
Templestowe,2017,All,1367500,84246388
Templestowe,2017,Houses,1450000,75479388
Templestowe,2017,Others,1082500,8767000
Templestowe,2018,All,1475000,22296666
Templestowe,2018,Houses,1475000,22296666
Ashwood,2016,All,1100000,37513800
Ashwood,2016,Houses,1232800,28044300
Ashwood,2016,Units,675000,3275000
Ashwood,2016,Others,880000,6194500
Ashwood,2017,All,1200000,60851750
Ashwood,2017,Houses,1330875,39856250
Ashwood,2017,Units,885000,6890000
Ashwood,2017,Others,1020000,14105500
Ashwood,2018,All,1350000,14257500
Ashwood,2018,Houses,1350000,12907500
Ashwood,2018,Others,1350000,1350000
Epping,2017,All,584500,65633450
Epping,2017,Houses,600000,60086700
Epping,2017,Units,419750,4260250
Epping,2017,Others,425000,1286500
Epping,2018,All,616000,22117800
Epping,2018,Houses,629250,19852300
Epping,2018,Units,356250,2265500
Greensborough,2017,All,817250,70327500
Greensborough,2017,Houses,855000,60168000
Greensborough,2017,Units,610000,7922000
Greensborough,2017,Others,705000,2237500
Greensborough,2018,All,809000,26130000
Greensborough,2018,Houses,827500,20573000
Greensborough,2018,Units,626000,3332000
Greensborough,2018,Others,670000,2225000
Cranbourne,2017,All,563500,6348008
Cranbourne,2017,Houses,563500,6348008
Cranbourne,2018,All,686000,686000
Cranbourne,2018,Houses,686000,686000
TheBasin,2017,All,580600,2338200
TheBasin,2017,Houses,580600,2338200
PointCook,2017,All,655000,41670250
PointCook,2017,Houses,655000,41670250
PointCook,2018,All,675000,21661840
PointCook,2018,Houses,693500,19241840
PointCook,2018,Units,485000,485000
PointCook,2018,Others,494500,1935000
CliftonHill,2016,All,1127500,38507000
CliftonHill,2016,Houses,1280000,30622000
CliftonHill,2016,Units,429000,2941500
CliftonHill,2016,Others,833000,4943500
CliftonHill,2017,All,1310000,88587500
CliftonHill,2017,Houses,1450000,76171500
CliftonHill,2017,Units,620000,7973000
CliftonHill,2017,Others,1102500,4443000
CliftonHill,2018,All,1025000,10811000
CliftonHill,2018,Houses,1300000,8984000
CliftonHill,2018,Units,463500,927000
CliftonHill,2018,Others,900000,900000
ChirnsidePark,2017,All,757500,4567982
ChirnsidePark,2017,Houses,757500,4567982
ChirnsidePark,2018,All,830000,2305000
ChirnsidePark,2018,Houses,830000,2305000
Essendon,2016,All,954000,134002500
Essendon,2016,Houses,1295000,96124500
Essendon,2016,Units,472500,23791000
Essendon,2016,Others,787000,14087000
Essendon,2017,All,1002000,206389000
Essendon,2017,Houses,1400000,153648000
Essendon,2017,Units,501500,33803000
Essendon,2017,Others,900000,18938000
Essendon,2018,All,1008750,51258500
Essendon,2018,Houses,1682500,38604000
Essendon,2018,Units,627000,10437000
Essendon,2018,Others,745000,2217500
WantirnaSouth,2017,All,1050000,38659000
WantirnaSouth,2017,Houses,1055000,36837000
WantirnaSouth,2017,Units,596000,1192000
WantirnaSouth,2017,Others,630000,630000
WantirnaSouth,2018,All,940000,11007001
WantirnaSouth,2018,Houses,1027500,8767001
WantirnaSouth,2018,Others,735000,2240000
Burnley,2016,All,1103750,4319510
Burnley,2016,Houses,1103750,4319510
Burnley,2017,All,1195000,6588500
Burnley,2017,Houses,1362500,5662500
Burnley,2017,Units,463000,926000
Burnley,2018,All,1576500,3153000
Burnley,2018,Houses,1576500,3153000
BlackburnNorth,2017,All,1215000,30569000
BlackburnNorth,2017,Houses,1250000,28283000
BlackburnNorth,2017,Units,648000,1296000
BlackburnNorth,2017,Others,990000,990000
BlackburnNorth,2018,All,1010000,12626000
BlackburnNorth,2018,Houses,1090000,9070000
BlackburnNorth,2018,Units,775000,775000
BlackburnNorth,2018,Others,900000,2781000
Seddon,2016,All,928750,35706000
Seddon,2016,Houses,965000,32033000
Seddon,2016,Units,450000,2198000
Seddon,2016,Others,737500,1475000
Seddon,2017,All,980000,47841500
Seddon,2017,Houses,1000000,44728000
Seddon,2017,Units,492500,2193500
Seddon,2017,Others,920000,920000
Seddon,2018,All,1020000,8489500
Seddon,2018,Houses,1043500,8054500
Seddon,2018,Units,435000,435000
Scoresby,2017,All,962000,8984800
Scoresby,2017,Houses,962000,8984800
Scoresby,2018,All,939500,3942000
Scoresby,2018,Houses,939500,3942000
HeidelbergWest,2016,All,628000,27267250
HeidelbergWest,2016,Houses,636000,25782250
HeidelbergWest,2016,Units,360000,360000
HeidelbergWest,2016,Others,562500,1125000
HeidelbergWest,2017,All,718500,40226600
HeidelbergWest,2017,Houses,731000,35764000
HeidelbergWest,2017,Units,470000,4462600
HeidelbergWest,2018,All,650000,2458000
HeidelbergWest,2018,Houses,668500,1337000
HeidelbergWest,2018,Units,471000,471000
HeidelbergWest,2018,Others,650000,650000
WilliamsLanding,2017,All,591000,3121000
WilliamsLanding,2017,Houses,591000,3121000
WilliamsLanding,2018,All,630000,1260000
WilliamsLanding,2018,Houses,785000,785000
WilliamsLanding,2018,Others,475000,475000
FernyCreek,2018,All,690000,690000
FernyCreek,2018,Houses,690000,690000
Thornbury,2016,All,887000,77256750
Thornbury,2016,Houses,1151500,57160500
Thornbury,2016,Units,436500,15535750
Thornbury,2016,Others,910000,4560500
Thornbury,2017,All,1000000,136069781
Thornbury,2017,Houses,1236000,98211888
Thornbury,2017,Units,490000,16005893
Thornbury,2017,Others,815000,21852000
Thornbury,2018,All,995000,41856000
Thornbury,2018,Houses,1191000,31673500
Thornbury,2018,Units,502500,2902000
Thornbury,2018,Others,925000,7280500
Yallambie,2016,All,721000,15691500
Yallambie,2016,Houses,721000,15691500
Yallambie,2017,All,857000,17535250
Yallambie,2017,Houses,886000,16700250
Yallambie,2017,Others,835000,835000
Yallambie,2018,All,745000,3712000
Yallambie,2018,Houses,820500,1641000
Yallambie,2018,Units,671000,671000
Yallambie,2018,Others,700000,1400000
BriarHill,2017,All,780000,15174500
BriarHill,2017,Houses,805500,11467500
BriarHill,2017,Units,637000,1962000
BriarHill,2017,Others,872500,1745000
BriarHill,2018,All,825000,825000
BriarHill,2018,Houses,825000,825000
Ashburton,2016,All,1550000,83919000
Ashburton,2016,Houses,1570000,73446000
Ashburton,2016,Others,1275000,10473000
Ashburton,2017,All,1715000,85212500
Ashburton,2017,Houses,1835000,73827000
Ashburton,2017,Units,690500,2115500
Ashburton,2017,Others,1230000,9270000
Ashburton,2018,All,1850000,11850500
Ashburton,2018,Houses,1850000,11850500
CarltonNorth,2016,All,1280000,31872000
CarltonNorth,2016,Houses,1330000,29190000
CarltonNorth,2016,Units,478500,1917000
CarltonNorth,2016,Others,765000,765000
CarltonNorth,2017,All,1555000,64653000
CarltonNorth,2017,Houses,1650000,59560000
CarltonNorth,2017,Units,595000,5093000
CarltonNorth,2018,All,1065000,12761000
CarltonNorth,2018,Houses,1300500,10751000
CarltonNorth,2018,Units,665000,2010000
Spotswood,2016,All,863250,16953000
Spotswood,2016,Houses,899250,15268000
Spotswood,2016,Others,842500,1685000
Spotswood,2017,All,978000,24535000
Spotswood,2017,Houses,1050000,16478500
Spotswood,2017,Units,660000,4694000
Spotswood,2017,Others,1150000,3362500
Spotswood,2018,All,1060000,3177000
Spotswood,2018,Houses,1060000,3177000
Heidelberg,2016,All,985000,28849500
Heidelberg,2016,Houses,1115000,21210000
Heidelberg,2016,Units,546500,4381500
Heidelberg,2016,Others,600000,3258000
Heidelberg,2017,All,870000,40013500
Heidelberg,2017,Houses,1375000,25081000
Heidelberg,2017,Units,615000,7396500
Heidelberg,2017,Others,759500,7536000
Heidelberg,2018,All,805000,6329000
Heidelberg,2018,Houses,1063000,2126000
Heidelberg,2018,Units,780000,4203000
Richmond,2016,All,1040000,202390750
Richmond,2016,Houses,1220000,151520000
Richmond,2016,Units,555000,32800750
Richmond,2016,Others,955000,18070000
Richmond,2017,All,1055000,221485700
Richmond,2017,Houses,1327000,143824500
Richmond,2017,Units,534000,52594200
Richmond,2017,Others,1230000,25067000
Richmond,2018,All,1010000,44793150
Richmond,2018,Houses,1290000,29212500
Richmond,2018,Units,585000,10575650
Richmond,2018,Others,1077500,5005000
Vermont,2017,All,1050500,27122500
Vermont,2017,Houses,1111500,22930500
Vermont,2017,Units,580000,580000
Vermont,2017,Others,908500,3612000
Vermont,2018,All,907500,7691000
Vermont,2018,Houses,962500,6225000
Vermont,2018,Units,733000,1466000
Canterbury,2016,All,1821500,73980000
Canterbury,2016,Houses,2497500,62615500
Canterbury,2016,Units,729000,4679500
Canterbury,2016,Others,1711000,6685000
Canterbury,2017,All,2408000,120311000
Canterbury,2017,Houses,2725000,104049000
Canterbury,2017,Units,833000,11556000
Canterbury,2017,Others,1550000,4706000
Canterbury,2018,All,2402500,8542000
Canterbury,2018,Houses,2430000,7705000
Canterbury,2018,Units,837000,837000
BurnsideHeights,2017,All,586500,4882000
BurnsideHeights,2017,Houses,586500,4882000
BurnsideHeights,2018,All,655000,1310000
BurnsideHeights,2018,Houses,655000,1310000
CranbourneEast,2017,All,440000,440000
CranbourneEast,2017,Houses,440000,440000
Brooklyn,2016,All,495000,6534000
Brooklyn,2016,Houses,825000,3254000
Brooklyn,2016,Units,480000,1380000
Brooklyn,2016,Others,487500,1900000
Brooklyn,2017,All,640000,12033099
Brooklyn,2017,Houses,805000,6003000
Brooklyn,2017,Units,515000,2454600
Brooklyn,2017,Others,619999,3575499
Brooklyn,2018,All,655000,3180000
Brooklyn,2018,Houses,695000,1390000
Brooklyn,2018,Units,410000,410000
Brooklyn,2018,Others,690000,1380000
Coburg,2016,All,825000,95689500
Coburg,2016,Houses,920000,77365000
Coburg,2016,Units,468000,5622500
Coburg,2016,Others,655000,12702000
Coburg,2017,All,970000,153949476
Coburg,2017,Houses,1020000,127388276
Coburg,2017,Units,590000,7778200
Coburg,2017,Others,701000,18783000
Coburg,2018,All,938000,33073500
Coburg,2018,Houses,977500,27496000
Coburg,2018,Units,472500,2675500
Coburg,2018,Others,1025000,2902000
OakleighEast,2017,All,954500,21664500
OakleighEast,2017,Houses,1225000,14050000
OakleighEast,2017,Units,790000,3196500
OakleighEast,2017,Others,905000,4418000
OakleighEast,2018,All,1030500,8981000
OakleighEast,2018,Houses,1252500,5420000
OakleighEast,2018,Others,920000,3561000
HeidelbergHeights,2016,All,661250,31113100
HeidelbergHeights,2016,Houses,700000,27413100
HeidelbergHeights,2016,Units,445000,1895000
HeidelbergHeights,2016,Others,620000,1805000
HeidelbergHeights,2017,All,757000,54919250
HeidelbergHeights,2017,Houses,800000,43066500
HeidelbergHeights,2017,Units,630000,5820000
HeidelbergHeights,2017,Others,685000,6032750
HeidelbergHeights,2018,All,858000,7920500
HeidelbergHeights,2018,Houses,861500,7160500
HeidelbergHeights,2018,Others,760000,760000
GlenIris,2016,All,1600000,208366800
GlenIris,2016,Houses,1877500,178546800
GlenIris,2016,Units,537250,18517000
GlenIris,2016,Others,1247500,11303000
GlenIris,2017,All,1446000,250337000
GlenIris,2017,Houses,1910000,195864000
GlenIris,2017,Units,668250,33749000
GlenIris,2017,Others,1160000,20724000
GlenIris,2018,All,1360000,42992000
GlenIris,2018,Houses,1850000,31359000
GlenIris,2018,Units,567500,5978000
GlenIris,2018,Others,1215000,5655000
Blackburn,2017,All,1300000,57900600
Blackburn,2017,Houses,1350000,48541500
Blackburn,2017,Units,754000,4518100
Blackburn,2017,Others,881000,4841000
Blackburn,2018,All,1475000,23578000
Blackburn,2018,Houses,1505000,20158000
Blackburn,2018,Units,1210000,2420000
Blackburn,2018,Others,1000000,1000000
Kingsville,2016,All,816500,20576200
Kingsville,2016,Houses,918750,19066200
Kingsville,2016,Units,270000,910000
Kingsville,2016,Others,600000,600000
Kingsville,2017,All,922500,26008500
Kingsville,2017,Houses,1085000,21702500
Kingsville,2017,Units,532500,3566000
Kingsville,2017,Others,740000,740000
Kingsville,2018,All,1020000,8045000
Kingsville,2018,Houses,1203000,7086000
Kingsville,2018,Units,312000,959000
Clarinda,2017,All,882000,10122300
Clarinda,2017,Houses,887400,7908800
Clarinda,2017,Units,665750,1331500
Clarinda,2017,Others,882000,882000
Clarinda,2018,All,802000,7460500
Clarinda,2018,Houses,894500,5925500
Clarinda,2018,Units,730000,730000
Clarinda,2018,Others,805000,805000
DoncasterEast,2017,All,1327500,131413900
DoncasterEast,2017,Houses,1380500,106406900
DoncasterEast,2017,Units,871000,8011000
DoncasterEast,2017,Others,1080000,16996000
DoncasterEast,2018,All,1198000,24483800
DoncasterEast,2018,Houses,1200000,21093800
DoncasterEast,2018,Units,773000,1546000
DoncasterEast,2018,Others,922000,1844000
SunshineWest,2016,All,540000,37682900
SunshineWest,2016,Houses,547500,33965900
SunshineWest,2016,Units,370000,2757000
SunshineWest,2016,Others,480000,960000
SunshineWest,2017,All,660000,53239900
SunshineWest,2017,Houses,687500,47451900
SunshineWest,2017,Units,536000,2847000
SunshineWest,2017,Others,585000,2941000
SunshineWest,2018,All,650000,12622500
SunshineWest,2018,Houses,682500,11006000
SunshineWest,2018,Units,571500,571500
SunshineWest,2018,Others,522500,1045000
Ringwood,2017,All,910000,44732299
Ringwood,2017,Houses,932500,40069299
Ringwood,2017,Units,615000,3813000
Ringwood,2017,Others,850000,850000
Ringwood,2018,All,880000,12024000
Ringwood,2018,Houses,1013000,7361000
Ringwood,2018,Units,566500,1133000
Ringwood,2018,Others,830000,3530000
Abbotsford,2016,All,985000,43080500
Abbotsford,2016,Houses,1176500,33288000
Abbotsford,2016,Units,481000,8200500
Abbotsford,2016,Others,796000,1592000
Abbotsford,2017,All,1082500,55895500
Abbotsford,2017,Houses,1241000,41336500
Abbotsford,2017,Units,666500,9902000
Abbotsford,2017,Others,1116000,4657000
Abbotsford,2018,All,1077500,6446000
Abbotsford,2018,Houses,1200000,3521000
Abbotsford,2018,Units,750000,2925000
KewEast,2016,All,1615000,58454000
KewEast,2016,Houses,1830000,48124000
KewEast,2016,Units,787500,7107000
KewEast,2016,Others,1611500,3223000
KewEast,2017,All,1775000,81584000
KewEast,2017,Houses,1875000,70427000
KewEast,2017,Units,791000,3532000
KewEast,2017,Others,1202500,7625000
KewEast,2018,All,1762000,24054000
KewEast,2018,Houses,1850000,21581000
KewEast,2018,Units,788000,2473000
Pakenham,2017,All,493000,6493000
Pakenham,2017,Houses,493000,6493000
Pakenham,2018,All,675500,1351000
Pakenham,2018,Houses,675500,1351000
Maribyrnong,2016,All,730000,67289700
Maribyrnong,2016,Houses,940000,45322700
Maribyrnong,2016,Units,442500,6294000
Maribyrnong,2016,Others,550000,15673000
Maribyrnong,2017,All,945000,85256388
Maribyrnong,2017,Houses,1132500,60590888
Maribyrnong,2017,Units,450000,10868500
Maribyrnong,2017,Others,815000,13797000
Maribyrnong,2018,All,631250,13459500
Maribyrnong,2018,Houses,1275000,8227000
Maribyrnong,2018,Units,517500,2040000
Maribyrnong,2018,Others,625000,3192500
CarolineSprings,2017,All,585000,13000500
CarolineSprings,2017,Houses,592500,11690500
CarolineSprings,2017,Others,430000,1310000
CarolineSprings,2018,All,583750,3592500
CarolineSprings,2018,Houses,587500,3022500
CarolineSprings,2018,Others,570000,570000
CaulfieldEast,2016,All,1300000,10541000
CaulfieldEast,2016,Houses,1317500,9986000
CaulfieldEast,2016,Units,555000,555000
CaulfieldEast,2017,All,910000,8084000
CaulfieldEast,2017,Houses,1275000,4869000
CaulfieldEast,2017,Units,350000,1320000
CaulfieldEast,2017,Others,947500,1895000
CaulfieldEast,2018,All,1520000,1520000
CaulfieldEast,2018,Houses,1520000,1520000
McKinnon,2017,All,1536500,37971800
McKinnon,2017,Houses,1830000,26124500
McKinnon,2017,Units,675250,2961500
McKinnon,2017,Others,1142000,8885800
McKinnon,2018,All,1730000,7855000
McKinnon,2018,Houses,1742500,6505000
McKinnon,2018,Others,1350000,1350000
HawthornEast,2016,All,1450000,109578250
HawthornEast,2016,Houses,1700000,82603000
HawthornEast,2016,Units,570500,15412250
HawthornEast,2016,Others,1462500,11563000
HawthornEast,2017,All,1145000,140082488
HawthornEast,2017,Houses,2225000,102212500
HawthornEast,2017,Units,591000,31680988
HawthornEast,2017,Others,1264000,6189000
HawthornEast,2018,All,1410000,28400000
HawthornEast,2018,Houses,2800000,22259000
HawthornEast,2018,Units,638500,4052000
HawthornEast,2018,Others,1044500,2089000
StrathmoreHeights,2016,All,800000,7641999
StrathmoreHeights,2016,Houses,830000,6891999
StrathmoreHeights,2016,Units,750000,750000
StrathmoreHeights,2017,All,800000,2435500
StrathmoreHeights,2017,Houses,817750,1635500
StrathmoreHeights,2017,Others,800000,800000
StrathmoreHeights,2018,All,1270000,1270000
StrathmoreHeights,2018,Houses,1270000,1270000
AlbertPark,2016,All,1800000,63969000
AlbertPark,2016,Houses,1800000,59962000
AlbertPark,2016,Units,1228500,2457000
AlbertPark,2016,Others,1550000,1550000
AlbertPark,2017,All,1960000,108810500
AlbertPark,2017,Houses,2070000,101973000
AlbertPark,2017,Units,563750,2647500
AlbertPark,2017,Others,1440000,4190000
AlbertPark,2018,All,1422000,6492000
AlbertPark,2018,Houses,1800000,3600000
AlbertPark,2018,Units,735000,1470000
AlbertPark,2018,Others,1422000,1422000
SouthMorang,2017,All,621000,44380000
SouthMorang,2017,Houses,633250,41510000
SouthMorang,2017,Units,428500,1654000
SouthMorang,2017,Others,420000,1216000
SouthMorang,2018,All,675000,12328500
SouthMorang,2018,Houses,676000,11426500
SouthMorang,2018,Units,385000,385000
SouthMorang,2018,Others,517000,517000
BalwynNorth,2016,All,1650500,205302300
BalwynNorth,2016,Houses,1750000,188546800
BalwynNorth,2016,Units,940000,8325500
BalwynNorth,2016,Others,1238000,8430000
BalwynNorth,2017,All,1750000,270397000
BalwynNorth,2017,Houses,1850000,236742000
BalwynNorth,2017,Units,927500,13498000
BalwynNorth,2017,Others,1330000,20157000
BalwynNorth,2018,All,1800000,54775000
BalwynNorth,2018,Houses,2015000,45192500
BalwynNorth,2018,Units,733000,3472500
BalwynNorth,2018,Others,1250000,6110000
Murrumbeena,2016,All,1076000,50081000
Murrumbeena,2016,Houses,1327500,32834000
Murrumbeena,2016,Units,603000,7515500
Murrumbeena,2016,Others,980000,9731500
Murrumbeena,2017,All,1125000,80718188
Murrumbeena,2017,Houses,1445000,53904188
Murrumbeena,2017,Units,537500,16454000
Murrumbeena,2017,Others,1028000,10360000
Murrumbeena,2018,All,1300000,16696000
Murrumbeena,2018,Houses,1378750,10777500
Murrumbeena,2018,Units,690000,2481000
Murrumbeena,2018,Others,1227500,3437500
Croydon,2017,All,856500,67032600
Croydon,2017,Houses,876250,60943000
Croydon,2017,Units,625500,5609600
Croydon,2017,Others,480000,480000
Croydon,2018,All,810000,18503200
Croydon,2018,Houses,825000,16538200
Croydon,2018,Units,682500,1365000
Croydon,2018,Others,600000,600000
MeltonSouth,2017,All,403500,17870250
MeltonSouth,2017,Houses,407000,17590250
MeltonSouth,2017,Units,280000,280000
MeltonSouth,2018,All,412500,5856500
MeltonSouth,2018,Houses,415000,5566500
MeltonSouth,2018,Units,290000,290000
Knoxfield,2017,All,950000,9178000
Knoxfield,2017,Houses,980000,8532000
Knoxfield,2017,Units,646000,646000
Knoxfield,2018,All,830000,5689864
Knoxfield,2018,Houses,850000,5139000
Knoxfield,2018,Units,550864,550864
Rosanna,2016,All,890000,50697500
Rosanna,2016,Houses,930000,41835000
Rosanna,2016,Units,601000,4194000
Rosanna,2016,Others,798750,4668500
Rosanna,2017,All,1067500,57114000
Rosanna,2017,Houses,1110500,46760500
Rosanna,2017,Units,675000,6277500
Rosanna,2017,Others,800000,4076000
Rosanna,2018,All,1020500,12496740
Rosanna,2018,Houses,1082500,11036240
Rosanna,2018,Units,740500,740500
Rosanna,2018,Others,720000,720000
Ripponlea,2016,All,632500,6716000
Ripponlea,2016,Houses,1639500,3279000
Ripponlea,2016,Units,570000,2682000
Ripponlea,2016,Others,755000,755000
Ripponlea,2017,All,534250,3668500
Ripponlea,2017,Houses,1005000,1005000
Ripponlea,2017,Units,510000,2663500
Ripponlea,2018,All,782000,2482000
Ripponlea,2018,Houses,1380000,1380000
Ripponlea,2018,Units,551000,1102000
Mulgrave,2017,All,914500,64095000
Mulgrave,2017,Houses,950000,59807000
Mulgrave,2017,Units,722000,2062000
Mulgrave,2017,Others,750000,2226000
Mulgrave,2018,All,863500,16402896
Mulgrave,2018,Houses,863500,16402896
Warranwood,2017,All,922500,1845000
Warranwood,2017,Houses,922500,1845000
Warranwood,2018,All,1050000,1050000
Warranwood,2018,Houses,1050000,1050000
Bellfield,2016,All,776500,7657000
Bellfield,2016,Houses,776500,6153000
Bellfield,2016,Units,752000,1504000
Bellfield,2017,All,874500,12042500
Bellfield,2017,Houses,874500,12042500
Bellfield,2018,All,812500,1625000
Bellfield,2018,Houses,812500,1625000
Eltham,2017,All,915750,58248200
Eltham,2017,Houses,930000,51324500
Eltham,2017,Units,652350,5417700
Eltham,2017,Others,753000,1506000
Eltham,2018,All,1005000,15975700
Eltham,2018,Houses,1165000,13948200
Eltham,2018,Units,681750,1363500
Eltham,2018,Others,664000,664000
Aberfeldie,2016,All,1192500,27682000
Aberfeldie,2016,Houses,1346000,23511000
Aberfeldie,2016,Units,456000,3236000
Aberfeldie,2016,Others,935000,935000
Aberfeldie,2017,All,1325000,56525500
Aberfeldie,2017,Houses,1510000,46556500
Aberfeldie,2017,Units,347500,4929000
Aberfeldie,2017,Others,1260000,5040000
Aberfeldie,2018,All,1630000,7296000
Aberfeldie,2018,Houses,1630000,7296000
Albanvale,2017,All,540000,4824500
Albanvale,2017,Houses,547500,4409500
Albanvale,2017,Units,415000,415000
CroydonSouth,2017,All,952000,6667000
CroydonSouth,2017,Houses,952000,6667000
CroydonSouth,2018,All,808500,3172000
CroydonSouth,2018,Houses,702000,2257000
CroydonSouth,2018,Others,915000,915000
Langwarrin,2017,All,564750,7117500
Langwarrin,2017,Houses,635000,5933500
Langwarrin,2017,Units,400000,1184000
Langwarrin,2018,All,570000,1770000
Langwarrin,2018,Houses,570000,1770000
Caulfield,2016,All,1155000,6935500
