suburb, year, type, median, total
Avondale Heights, 2017, Others, 777500, 1555000
Avondale Heights, 2018, All, 792750, 10287000
Avondale Heights, 2018, Houses, 810000, 9587000
Avondale Heights, 2018, Others, 700000, 700000
Frankston, 2017, All, 632000, 44046638
Frankston, 2017, Houses, 650000, 39431388
Frankston, 2017, Units, 400000, 4615250
Frankston, 2018, All, 654000, 16616777
Frankston, 2018, Houses, 679250, 14952777
Frankston, 2018, Units, 490000, 490000
Frankston, 2018, Others, 587000, 1174000
Carrum Downs, 2017, All, 552500, 10409000
Carrum Downs, 2017, Houses, 556250, 9989000
Carrum Downs, 2017, Units, 420000, 420000
Carrum Downs, 2018, All, 556250, 2253500
Carrum Downs, 2018, Houses, 556250, 2253500
East Melbourne, 2016, All, 1015000, 23467000
East Melbourne, 2016, Houses, 1560000, 12530000
East Melbourne, 2016, Units, 757500, 10937000
East Melbourne, 2017, All, 897500, 25312500
East Melbourne, 2017, Houses, 3562500, 13550000
East Melbourne, 2017, Units, 810000, 10412500
East Melbourne, 2017, Others, 1350000, 1350000
East Melbourne, 2018, All, 700000, 700000
East Melbourne, 2018, Units, 700000, 700000
Pascoe Vale, 2016, All, 673750, 78131500
Pascoe Vale, 2016, Houses, 777500, 56556000
Pascoe Vale, 2016, Units, 495000, 7250000
Pascoe Vale, 2016, Others, 560000, 14325500
Pascoe Vale, 2017, All, 770000, 132006450
Pascoe Vale, 2017, Houses, 876000, 86270000
Pascoe Vale, 2017, Units, 541000, 17545500
Pascoe Vale, 2017, Others, 680500, 28190950
Pascoe Vale, 2018, All, 805000, 24166000
Pascoe Vale, 2018, Houses, 861500, 14708000
Pascoe Vale, 2018, Units, 622500, 1245000
Pascoe Vale, 2018, Others, 720000, 8213000
Cranbourne West, 2017, All, 640000, 1280000
Cranbourne West, 2017, Houses, 640000, 1280000
Cranbourne West, 2018, All, 523625, 1047250
Cranbourne West, 2018, Houses, 523625, 1047250
Hampton Park, 2017, All, 622000, 2888000
Hampton Park, 2017, Houses, 622000, 2888000
Yarraville, 2016, All, 865000, 81491644
Yarraville, 2016, Houses, 904250, 72214000
Yarraville, 2016, Units, 490922, 4980144
Yarraville, 2016, Others, 677500, 4297500
Yarraville, 2017, All, 983750, 137763600
Yarraville, 2017, Houses, 1035000, 118847500
Yarraville, 2017, Units, 498800, 6025100
Yarraville, 2017, Others, 796000, 12891000
Yarraville, 2018, All, 954500, 28555999
Yarraville, 2018, Houses, 1020000, 25951000
Yarraville, 2018, Units, 482499, 1899999
Yarraville, 2018, Others, 705000, 705000
Lynbrook, 2017, All, 613750, 1227500
Lynbrook, 2017, Houses, 613750, 1227500
MacLeod, 2017, All, 775000, 39168000
MacLeod, 2017, Houses, 836000, 29328500
MacLeod, 2017, Units, 650000, 6838000
MacLeod, 2017, Others, 687500, 3001500
MacLeod, 2018, All, 800000, 14021500
MacLeod, 2018, Houses, 835000, 7618000
MacLeod, 2018, Units, 683500, 4013500
MacLeod, 2018, Others, 800000, 2390000
Clyde North, 2017, All, 662000, 1324000
Clyde North, 2017, Houses, 662000, 1324000
Clyde North, 2018, All, 575000, 575000
Clyde North, 2018, Houses, 575000, 575000
Notting Hill, 2017, All, 1075000, 9186500
Notting Hill, 2017, Houses, 1155000, 6851000
Notting Hill, 2017, Units, 840000, 840000
Notting Hill, 2017, Others, 747750, 1495500
Caulfield South, 2016, All, 1197500, 39443000
Caulfield South, 2016, Houses, 1322000, 29943000
Caulfield South, 2016, Units, 599000, 5285000
Caulfield South, 2016, Others, 1410000, 4215000
Caulfield South, 2017, All, 1218500, 49718000
Caulfield South, 2017, Houses, 1500000, 39396000
Caulfield South, 2017, Units, 620000, 6721000
Caulfield South, 2017, Others, 1237000, 3601000
Caulfield South, 2018, All, 1510000, 15277000
Caulfield South, 2018, Houses, 1490000, 13602000
Caulfield South, 2018, Others, 1675000, 1675000
Carnegie, 2016, All, 820000, 87610350
Carnegie, 2016, Houses, 1400000, 49650100
Carnegie, 2016, Units, 545000, 27978250
Carnegie, 2016, Others, 860000, 9982000
Carnegie, 2017, All, 803000, 109487810
Carnegie, 2017, Houses, 1452500, 55451000
Carnegie, 2017, Units, 541000, 38361310
Carnegie, 2017, Others, 900000, 15675500
Carnegie, 2018, All, 885000, 12461000
Carnegie, 2018, Houses, 1222000, 6247000
Carnegie, 2018, Units, 601000, 5291000
Carnegie, 2018, Others, 923000, 923000
Southbank, 2016, All, 623000, 17906000
Southbank, 2016, Houses, 815000, 2735000
Southbank, 2016, Units, 611250, 15171000
Southbank, 2017, All, 580000, 13419500
Southbank, 2017, Units, 580000, 13419500
Southbank, 2018, All, 722750, 7406500
Southbank, 2018, Units, 722750, 7406500
Montrose, 2017, All, 735000, 735000
Montrose, 2017, Houses, 735000, 735000
Malvern, 2016, All, 1611000, 93098000
Malvern, 2016, Houses, 2325000, 76626000
Malvern, 2016, Units, 655000, 14582000
Malvern, 2016, Others, 945000, 1890000
Malvern, 2017, All, 1995000, 115243000
Malvern, 2017, Houses, 2655000, 97105000
Malvern, 2017, Units, 572750, 12478000
Malvern, 2017, Others, 1000000, 5660000
Malvern, 2018, All, 2750000, 37998000
Malvern, 2018, Houses, 3100000, 32790000
Malvern, 2018, Units, 1335000, 5208000
Melbourne, 2016, All, 570000, 44990000
Melbourne, 2016, Units, 570000, 44990000
Melbourne, 2017, All, 683000, 59756000
Melbourne, 2017, Houses, 1630000, 1630000
Melbourne, 2017, Units, 676500, 58126000
Melbourne, 2018, All, 650000, 10255500
Melbourne, 2018, Units, 650000, 10255500
Sunbury, 2017, All, 518000, 55980500
Sunbury, 2017, Houses, 520000, 55620500
Sunbury, 2017, Units, 360000, 360000
Sunbury, 2018, All, 532000, 19597000
Sunbury, 2018, Houses, 537000, 18701000
Sunbury, 2018, Units, 400000, 400000
Sunbury, 2018, Others, 496000, 496000
Black Rock, 2017, All, 1215000, 31382500
Black Rock, 2017, Houses, 1900000, 20151000
Black Rock, 2017, Units, 799000, 7305500
Black Rock, 2017, Others, 1301000, 3926000
Black Rock, 2018, All, 1572500, 10015000
Black Rock, 2018, Houses, 2380000, 7080000
